SecurityCode,companyName,Feb16
526841,SHAKTI PRESS LTD.,11.6
504731,INDIAN BRIGHT STEEL CO.LTD.,11.6
513528,GLITTEK GRANITES LTD.,11.58
538952,Abhinav Leasing & Finance Ltd,11.5
539947,Jindal Leasefin Ltd,11.47
542803,Vaxfab Enterprises Ltd,11.45
511760,Seven Hill Industries Limited,11.44
511187,Millennium Online Solutions ( India ) Ltd,11.35
509449,BHAGWATI OXYGEN LTD.,11.31
506365,CHEMO PHARMA LABORATORIES LTD.,11.27
502893,UNITED INTERACTIVE LTD.,11.25
530797,SHREE GANESH ELASTOPLAST LTD.,11.25
513119,ABC GAS (INTERNATIONAL) LTD.,11.19
531911,GALAXY AGRICO EXPORTS LTD.,11.13
539378,Soni Medicare Ltd,11.09
511543,GSB FINANCE LTD.,11.09
505797,MIPCO SEAMLESS RINGS (GUJARAT) LTD.,11.07
511563,SANCHAY FINVEST LTD.,11.07
531512,ORIENT TRADELINK LTD.,10.99
536868,Integra Telecommunication & Software Ltd,10.98
531387,HASTI FINANCE LTD.,10.94
543546,Healthy Life Agritec Ltd,10.9
526935,Arunis Abode Ltd,10.87
523652,Kkalpana Plastick Limited,10.87
539206,Genomic Valley Biotech Ltd,10.85
539110,Northlink Fiscal and Capital Services Ltd,10.76
519031,SHAH FOODS LTD.,10.76
531017,ARIHANT'S SECURITIES LTD.,10.7
532100,INDO-CITY INFOTECH LTD.-$,10.7
526468,EURO LEDER FASHION LTD.,10.65
524592,JD ORGOCHEM LTD.,10.64
530765,Agarwal Fortune India Ltd,10.6
507515,C.J.GELATINE PRODUCTS LTD.,10.59
530899,ASIA PACK LTD.,10.55
531300,AMIT INTERNATIONAL LTD.,10.53
540267,Flora Corporation Ltd,10.52
524624,GAGAN GASES LTD.,10.44
537582,Unishire Urban Infra Ltd,10.43
531210,COLINZ LABORATORIES LTD.,10.38
526568,LONGVIEW TEA COMPANY LTD.,10.32
531360,GOLECHHA GLOBAL FINANCE LTD.,10.31
531797,SCAN PROJECTS LTD.,10.3
524628,PARKER AGROCHEM EXPORTS LTD.-$,10.28
514400,GARWARE SYNTHETICS LTD.,10.25
530663,GOYAL ASSOCIATES LTD.,10.23
539123,V B Industries Ltd,10.22
538452,Quasar India Ltd,10.09
538351,A.F. Enterprises Ltd,10.06
537254,RCI Industries & Technologies Ltd,10.05
538319,GCM Capital Advisors Ltd,10.01
531304,NUTECH GLOBAL LTD.,10
539680,Ganga Pharmaceuticals Ltd,9.94
531960,Kashyap Tele-Medicines Ltd,9.93
530735,SUPER BAKERS (INDIA) LTD.,9.88
511611,DCM FINANCIAL SERVICES LTD.,9.77
530167,MOONGIPA CAPITAL FINANCE LTD.,9.76
532354,Virgo Global Ltd,9.71
543521,Fone4 Communications (India) Ltd,9.68
538742,Panabyte Technologies Ltd,9.66
531137,GEMSTONE INVESTMENTS LTD.,9.64
521242,KANDAGIRI SPINNING MILLS LTD.-$,9.64
539435,Richfield Financial Services Ltd,9.6
523896,Avi Products India Ltd,9.59
530907,SI CAPITAL & FINANCIAL SERVICES LTD.,9.58
539278,Symbiox Investment & Trading Company Ltd,9.57
542446,Jonjua Overseas Ltd,9.53
526441,VISION CINEMAS LTD.,9.52
590070,RADAAN MEDIAWORKS (I) LTD.,9.48
512301,CHAMBAL BREWERIES & DISTILLERIES LTD.,9.47
538787,Goenka Business & Finance Ltd,9.43
531668,VISION CORPORATION LTD.,9.41
538596,Quantum Build-Tech Ltd,9.4
521080,PASARI SPINNING MILLS LTD.,9.38
511441,GUJARAT CREDIT CORPORATION LTD.,9.37
530429,ASHISH POLYPLAST LTD.,9.35
523151,OTCO INTERNATIONAL LTD.,9.35
517399,VXL INSTRUMENTS LTD.,9.34
531341,GUJARAT INVESTA LTD.,9.31
509084,PHOTON CAPITAL ADVISORS LTD.,9.31
539596,Delta Industrial Resources Ltd,9.29
532392,CREATIVE EYE LTD.,9.27
531980,Senthil Infotek Ltd,9.26
530611,STURDY INDUSTRIES LTD.,9.23
519191,Retro Green Revolution Ltd,9.22
530495,Stratmont Industries Ltd,9.2
530715,ALPS INDUSTRIES LTD.,9.19
539190,Decillion Finance Ltd,9.17
531157,ORGANIC COATINGS LTD.,9.16
526574,ENTERPRISE INTERNATIONAL LTD.,9.1
542924,Janus Corporation Ltd,9.09
531465,NOUVEAU GLOBAL VENTURES LTD.,9.09
531444,Vardhman Concrete Limited,9.06
500458,Kore Foods Ltd,9.04
531578,KMF BUILDERS & DEVELOPERS LTD.,9.03
538894,Octal Credit Capital Ltd,9.03
526081,SC Agrotech Ltd,9.03
531409,ALCHEMIST CORPORATION LTD.,9.02
541299,Dr Lalchandani Labs Ltd,9.01
513309,Golkonda Aluminium Extrusions Ltd-$,8.96
514318,JATTASHANKAR INDUSTIES LTD.,8.95
535204,Mukta Agriculture Ltd,8.95
519506,NCC BLUE WATER PRODUCTS LTD.,8.93
531352,PEETI SECURITIES LTD.,8.91
509760,MODERN SHARES & STOCKBROKERS LTD.,8.85
543516,Dhyaani Tile and Marblez Ltd,8.85
540174,Southern Infosys Ltd,8.84
508963,STERLING GUARANTY & FINANCE LTD.,8.83
514223,RAMGOPAL POLYTEX LTD.,8.77
531043,DHANVANTRI JEEVAN REKHA LTD.,8.73
537524,Viaan Industries Ltd,8.71
532041,HINDUSTAN BIO SCIENCES LTD.,8.68
512344,ARAVALI SECURITIES & FINANCE LTD.,8.68
522209,YOGI SUNG-WON (INDIA) LTD.,8.66
512618,RLF LTD.,8.65
511738,MEHTA SECURITIES LTD.,8.65
531323,Jayatma Industries Ltd,8.65
513575,Sterling Powergensys Limited,8.64
531583,RAP MEDIA LTD.,8.6
531406,ANS Industries Ltd,8.57
513540,TAMILNADU STEEL TUBES LTD.,8.56
500142,FGP LTD.,8.56
543536,Silver Pearl Hospitality & Luxury Spaces Ltd,8.55
540081,SAB Events & Governance Now Media Ltd,8.49
512481,POLYTEX INDIA LTD.,8.45
526113,UNIROYAL MARINE EXPORTS LTD.,8.42
514332,NEO INFRACON LTD.,8.34
531083,NIHAR INFO GLOBAL LTD.,8.31
539982,Advance Syntex Ltd,8.29
511110,V.B.DESAI FINANCIAL SERVICES LTD.,8.28
523373,MINI DIAMONDS (INDIA) LTD.,8.23
526431,WELTERMAN INTERNATIONAL LTD.,8.22
538874,Nexus Surgical And Medicare Ltd,8.21
533018,SIMPLEX MILLS COMPANY LTD.,8.21
521062,Perfect-Octave Media Projects Ltd,8.15
531314,Integra Capital  Ltd,8.14
534639,VINAYAK POLYCON INTERNATIONAL LTD.,8.12
543400,Omnipotent Industries Ltd,8.08
540148,Bindal Exports Ltd,8.05
509835,PREMIER SYNTHETICS LTD.,8.04
511122,FIRST CUSTODIAN FUND (INDIA) LTD.,8.03
532379,First Fintec Ltd,7.99
532303,INTEGRATED HITECH LTD.,7.95
531585,DEVINE IMPEX LTD.,7.9
530925,RAMSONS PROJECTS LTD.,7.88
538464,Thirani Projects Ltd,7.84
526813,RAGHUNATH INTERNATIONAL LTD.,7.79
538081,Haria Apparels Ltd,7.78
533110,SHREE PRECOATED STEELS LTD.,7.73
526187,ASHRAM ONLINE.COM LTD.,7.72
500426,UTL Industries Limited,7.71
519604,SURYO FOODS & INDUSTRIES LTD.,7.68
531661,HITTCO TOOLS LTD.,7.66
512279,N2N Technologies Limited,7.61
539800,CHD Chemicals Ltd,7.6
531155,EPSOM PROPERTIES LTD.,7.6
516020,AGIO PAPER & INDUSTRIES LTD.-$,7.6
515127,Ramasigns Industries Ltd,7.59
531515,MAHAN INDUSTRIES LTD.,7.56
530141,GYAN DEVELOPERS & BUILDERS LTD.,7.55
532164,MINOLTA FINANCE LTD.,7.5
539798,Umiya Tubes Ltd,7.48
541703,Raconteur Global Resources Ltd,7.45
539692,Interactive Financial Services Ltd,7.44
532307,MELSTAR INFORMATION TECHNOLOGIES LTD.,7.43
524727,Span Divergent Ltd-$,7.43
536565,Trimurthi Ltd,7.41
526869,KUMBHAT FINANCIAL SERVICES LTD.,7.38
531495,BLUE COAST HOTELS LTD.,7.34
513579,FOUNDRY FUEL PRODUCTS LTD.,7.32
540481,Classic Leasing & Finance Ltd,7.31
531413,KIRAN PRINT-PACK LTD.,7.31
543305,Navoday Enterprises Ltd,7.31
503772,MODELLA WOOLLENS LTD.,7.26
507808,UNITED LEASING & INDUSTRIES LTD.,7.24
531499,SYBLY INDUSTRIES LTD.-$,7.22
530669,Ace Engitech Ltd,7.2
543970,Shoora Designs Ltd,7.2
531925,SHANTANU SHEOREY AQUAKULT LTD.,7.15
535917,GCM Commodity & Derivatives Ltd,7.14
539111,Sheshadri Industries Ltd,7.08
512297,Shantai Industries Ltd,7.07
531676,VAGHANI TECHNO-BUILD LTD.,7.05
542176,Aryan Share and Stock Brokers Ltd,6.97
534190,OLYMPIC CARDS LTD.,6.96
509563,GARWARE MARINE INDUSTRIES LTD.,6.95
526225,BLOOM DEKOR LTD.-$,6.95
543319,AA Plus Tradelink Ltd,6.86
534755,TRIO MERCANTILE & TRADING LTD.,6.86
526799,UNION QUALITY PLASTICS LTD.,6.85
539946,Bazel International Ltd,6.84
531288,LEAD FINANCIAL SERVICES LTD.,6.82
523062,J.J.FINANCE CORPORATION LTD.,6.81
540108,Tiaan Consumer Ltd,6.78
531867,UNITECH INTERNATIONAL LTD.,6.77
531049,NEELKANTH ROCKMINERALS LTD.,6.72
539384,Krishna Capital and Securities Ltd,6.72
524661,WELCURE DRUGS & PHARMACEUTICALS LTD.,6.67
531594,INCON ENGINEERS LTD.,6.66
530931,STANPACKS (INDIA) LTD.,6.66
539449,IGC Industries Ltd,6.63
531397,POLYCON INTERNATIONAL LTD.,6.58
531283,CINDRELLA FINANCIAL SERVICES LTD.,6.54
539096,Aananda Lakshmi Spinning Mills Ltd,6.53
531574,VAS INFRASTRUCTURE LTD.,6.51
505515,SHYAMKAMAL INVESTMENTS LTD.,6.47
535647,SDC Techmedia Ltd,6.43
526967,HEERA ISPAT LTD.,6.41
531812,SGN TELECOMS LTD.,6.38
523722,SVAM SOFTWARE LTD.,6.35
530249,BRIDGE SECURITIES LTD.,6.34
530281,QUANTUM DIGITAL VISION (INDIA) LTD.,6.34
539767,Mega Nirman and Industries Ltd,6.33
541890,Space Incubatrics Technologies Ltd,6.33
523519,UNIVERSAL OFFICE AUTOMATION LTD.,6.32
511712,RELIC TECHNOLOGIES LTD.,6.3
538897,Shri Niwas Leasing And Finance Ltd,6.3
514386,GUJARAT COTEX LTD.,6.3
530571,EXPLICIT FINANCE LTD.,6.26
531436,Saffron Industries Limited,6.24
513403,P.M.TELELINNKS LTD.,6.23
513460,MAHALAXMI SEAMLESS LTD.-$,6.23
526525,Worldwide Aluminium Ltd,6.18
526751,GRATEX INDUSTRIES LTD.,6.16
524031,Patidar Buildcon Limited,6.12
530291,Paos Industries Ltd,6.1
534422,Looks Health Services Limited,6.09
519606,INTEGRATED PROTEINS LTD.,6.07
540386,Ontic Finserve Ltd,6.03
543924,Sonalis Consumer Products Ltd,6
521188,UNITED TEXTILES LTD.,5.99
513513,ADITYA ISPAT LTD.,5.98
590110,Quantum Nifty 50 ETF,5.96
530705,FLORA TEXTILES LTD.,5.94
530027,AADI INDUSTRIES LTD.,5.91
511507,USHAKIRAN FINANCE LTD.,5.91
540259,Shangar Decor Ltd,5.89
539175,Indra Industries Ltd,5.89
531235,CITIPORT FINANCIAL SERVICES LTD.,5.89
509038,VOLTAIRE LEASING & FINANCE LTD.,5.87
531240,SHAMROCK INDUSTRIAL CO.LTD.,5.84
526865,JAINCO PROJECTS (INDIA) LTD.,5.84
539835,Superior Finlease Ltd,5.82
526494,Promact Impex Ltd,5.82
543613,Mafia Trends Ltd,5.81
524622,iStreet Network Limited,5.75
532340,OMNI AXS SOFTWARE LTD.,5.73
519014,PRASHANT INDIA LTD.,5.7
526795,MAHASAGAR TRAVELS LTD.,5.69
543804,Amanaya Ventures Ltd,5.61
532113,BRIJLAXMI LEASING & FINANCE LTD.,5.58
543377,Adishakti Loha and Ispat Ltd,5.56
530839,CLIO INFOTECH LTD.,5.55
503659,SW Investments Ltd,5.54
512604,HARIA EXPORTS LTD.-$,5.54
532350,PADMALAYA TELEFILMS LTD.,5.53
530161,GARODIA CHEMICALS LTD.,5.53
530179,RSC INTERNATIONAL LTD.,5.51
531221,MAYUR FLOORINGS LTD.,5.49
533019,SIMPLEX PAPERS LTD.,5.48
506543,M.P.AGRO INDUSTRIES LTD.,5.47
531051,VINTAGE SECURITIES LTD.,5.46
511688,MATHEW EASOW RESEARCH SECURITIES LTD.,5.45
539383,Mahaveer Infoway Ltd,5.4
531027,LIBORD SECURITIES LTD.,5.39
538540,Ramchandra Leasing & Finance Ltd,5.37
590109,Nippon India ETF Nifty 50 Shariah BeES,5.32
521238,KKRRAFTON Developers Ltd,5.3
531681,Amerise Biosciences Ltd,5.29
531099,Checkpoint Trends Ltd,5.28
531396,WOMEN NETWORKS LTD.,5.26
530795,SUNCITY SYNTHETICS LTD.,5.24
526251,MID EAST PORTFOLIO MANAGEMENT LTD.,5.21
530595,TELECANOR GLOBAL LTD.,5.19
526891,MARKET CREATORS LTD.,5.17
519064,KHANDELWAL EXTRACTION LTD.,5.17
532397,Konndor Industries Ltd,5.13
513452,ELANGO INDUSTRIES LTD.,5.11
530207,BRAWN BIOTECH LTD.,5.09
507938,MANIPAL FINANCE CORPORATION LTD.,5.03
531259,Esha Media Research Limited,5
537392,Taaza International Ltd,5
531929,INNOCORP LTD.,4.99
523113,FUTURISTIC SECURITIES LTD.,4.93
524516,BACIL PHARMA LTD.,4.9
531334,VIKALP SECURITIES LTD.,4.89
526877,SIDDHESWARI GARMENTS LTD.,4.87
523425,SUNRAJ DIAMOND EXPORTS LTD.,4.86
501311,JAYABHARAT CREDIT LTD.-$,4.84
519174,ASHIANA AGRO INDUSTRIES LTD.,4.79
507609,OLYMPIC OIL INDUSTRIES LTD.,4.76
531758,G.K.CONSULTANTS LTD.,4.75
531433,SUNGOLD CAPITAL LTD.,4.75
530755,CORAL NEWSPRINTS LTD.,4.73
540703,Pro Clb Global Ltd,4.72
503675,Wagend Infra Venture Limited,4.71
541337,Milestone Furniture Ltd,4.7
504356,MULTIPURPOSE TRADING & AGENCIES LTD.,4.7
539405,Decorous Investment & Trading Co Ltd,4.65
539288,AVI Polymers Ltd,4.64
511664,BGIL FILMS & TECHNOLOGIES LTD.,4.62
524580,PRIYA LTD.-$,4.54
540159,Purple Entertainment Ltd,4.52
507917,EAST BUILDTECH LTD.,4.51
539032,Fraser and Company Ltd,4.47
532015,GRAVITY (INDIA) LTD.-$,4.44
521003,SHIVA SUITINGS LTD.,4.42
532645,BEEYU OVERSEAS LTD.,4.41
530547,KEN FINANCIAL SERVICES LTD.,4.38
526839,SHELTER INFRA PROJECTS LTD.-$,4.34
523874,PRECISION CONTAINEURS LTD.,4.34
513397,VALLABH STEELS LTD.-$,4.33
540243,New Light Apparels Ltd,4.32
531280,PANKAJ POLYMERS LTD.,4.31
524642,Sikozy Realtors Limited,4.28
538881,Galada Finance Ltd,4.24
531272,NIKKI GLOBAL FINANCE LTD.,4.22
521137,EUREKA INDUSTRIES LTD.,4.17
531460,CONTINENTAL CONTROLS LTD.,4.15
513515,S.R.INDUSTRIES LTD.,4.15
506122,Pankaj Piyush Trade & Investment Ltd,4.14
506975,RAJASTHAN PETRO SYNTHETICS LTD.,4.13
526115,KARAN WOO-SIN LTD.,4.12
538794,Jet Infraventure Ltd,4.02
539724,Hypersoft Technologies Ltd,4.02
530443,KIRAN SYNTEX LTD.,4
530187,ATHARV ENTERPRISES LTD.,4
526439,AMBITIOUS PLASTOMAC COMPANY LTD.,3.99
531913,GOPAL IRON & STEELS CO.(GUJARAT) LTD.,3.96
513721,MFS INTERCORP LTD.,3.94
532444,T.SPIRITUAL WORLD LTD.,3.94
517044,INTERNATIONAL DATA MANAGEMENT LTD.,3.92
530733,Encode Packaging India Ltd,3.92
517431,NARMADA MACPLAST DRIP IRRIGATION SYSTEMS LTD.,3.9
500248,Krishna Filament Industries Ltd,3.85
531319,MARUTI SECURITIES LTD.,3.83
542155,Diksha Greens Ltd,3.82
531219,SHYAMA INFOSYS LTD.,3.77
530581,EKAM LEASING & FINANCE CO.LTD.,3.76
532359,HIT KIT GLOBAL SOLUTIONS LTD.,3.74
530469,GSL SECURITIES LTD.,3.71
531529,SOFTRAK VENTURE INVESTMENT LTD.,3.57
536456,R J Bio-Tech Ltd,3.52
513687,SPECTRA INDUSTRIES LTD.,3.47
531834,NATURA HUE CHEM LTD.,3.44
539673,Radhagobind Commercial Ltd,3.41
506906,Saptak Chem And Business Ltd,3.36
511451,DHARANI FINANCE LTD.,3.35
520121,ARCEE INDUSTRIES LTD.,3.34
504397,GANESH HOLDINGS LTD.,3.34
540134,Ishaan Infrastructures and Shelters Ltd,3.31
539544,Abhishek Infraventures Ltd,3.14
539495,Rajkot Investment Trust Ltd,3.13
539593,Shivansh Finserve Ltd,3.06
539408,Kuber Udyog Ltd,2.97
511585,REGENCY TRUST LTD.,2.95
531432,SYSTEMATIX SECURITIES LTD.,2.93
526001,JAUSS POLYMERS LTD.,2.9
530609,CARNATION INDUSTRIES LTD.,2.72
530929,EURO ASIA EXPORTS LTD.,2.68
534563,MAX ALERT SYSTEMS LTD.,2.66
538765,JLA Infraville Shoppers Ltd,2.59
542377,Aar Shyam India Investment Company Ltd,2.57
526905,Padmanabh Industries Limited,2.54
531327,CHARMS INDUSTRIES LTD.,2.53
519279,MADHUR INDUSTRIES LTD.,2.48
522027,EMA INDIA LTD.,2.46
540515,Kanungo Financiers Ltd,2.41
538542,Gold Coin Health Foods Ltd,2.3
543366,SBL Infratech Ltd,2.29
519353,BANSISONS TEA INDUSTRIES LTD.,2.28
538674,City Online Services Ltd,2.25
531716,Tricom Fruit Products Limited,2.25
540829,Chandrima Mercantiles Ltd,2.2
519367,TRANSGLOBE FOODS LTD.,1.94
530037,SREE JAYALAKSHMI AUTOSPIN LTD.,1.63
526443,DATASOFT APPLICATION SOFTWARE (INDIA) LTD.,1.52
512153,M Lakhamsi Industries Ltd,1.31
511185,Rajvi Logitrade Ltd,0.81
501144,PEOPLES INVESTMENTS LTD.,0.55
